filename,amount,date,store_branch,condition,extracted_text,extracted_amount,extracted_date,amount_correct,amount_extracted,date_correct,date_extracted
receipt_11.jpg,59.0,2026-05-10,7-Eleven Avida Towers Store#4245,moderately_faded,"y\

\

_ ns

me

\5

f-ELEWEM

N

Philippine Seven Corporation

aan 9

Owned & Operated by: Philippine

Seven Corporat ton

\

|

VATREGTIN #000-390~189-02766

\l

Retail Unit 1, Ground Floor,

!

Tower 1, Avida Towers Centrio,

Corrales Ave., Cagayan De Oro

City, Misamis Oriental,

Philippines

)

Tel #: NULL

, 05/10/2026(Sun) 13:42:18

AR #100047677

RESET..CNT#O00

STORE#4245

SN# 19200277

MIN #: 22121422133950092

|

STAFF Francis Gil Ocay

*k Acknowledgement Receipt #*

Reference No: 2653-0026-0266

Account No: 09668214671

Paid To: Kiosk _TOPUP

7-CONNECT

59.00

|

Please expect the load to be

sent to your mobile number.

| Email address:

— en

ecnay@support .philseven.com

Hotlines: Landline:

(02)7616-5851/(02)7622-0260

For SMART subscribers:

, 0919-08-ECPAY(0919-08-32729) /09

18-27559555/0919-0732729 For

‘GLOBE subscribers:

et tote

0917-72-ECPAY (0917 -72-32729)/09

17-5182982/0967-2847000/0956-079

7166

a

es ow fk ont a a Ee ae oe om

Total Amount Due (1)

59.00

CASH

60.00

CHANGE

1.00

Loyalty No:

rd

Names

Address:

| | een

Philippine Seven Corporation

7th Floor The Columbia Tower,

Ortigas Avenue Mandaluyong City

TIN: 000-390- 189-000

SIR Accr #

1160003901892019081144

Date Issued: 08/01/2019

PTU #: FP122022-116-0361734-

00000

SAAN MAN PATUNGO KASAMA MO ANG

TYONG PABORITONG KAPITBAHAY

BUY P200 WORTH OF ITEMS GET A

CHANCE TO WIN KAPTTBIYAHE

TRAVEL REWARDS Per DTI FAIR

TRADE Permit Number :251660

|

Sten

205 fsck 04/7 oh png

THIS DOCUMENT 13 Ng

VALID

CLAIM OF Thpyr

TA

POR

/

f",59.0,2026-05-10,True,True,True,True
receipt_12.jpg,7.0,2026-05-11,7-Eleven Rhainella Store#2423,moderately_faded,"f-ELEWEM.

RHATNELLA CONVENIENCE STO8=

Quned & Operated by: EMILY\

ROXAN Y. GO

VAIRFGTIN 937- 730-464-003

Captain Vicente Roa St.,,

Cagayali De Uro City, Misanls

Ortental, Philippines

Tel #: (02) 0000000

SS

ws

05/11/2026 (Morn 18347323

INVOICE 8100250615 RESET CNTHO00

STORER2Z4Z3

SNi#:XTN41687

04,

MIN #: 24021718530910420

STAFF :RYAN DATU

Aa ee a a ee ee ee Feet ary ee sat ee me i ae Se

MadCotMaxNnkngsng|

7,00

Total Amaunt Due 1)

7.00

CASH

0.00

CHANGE

3.00

a te me te ne ttn de NL ae Mel ml

Vatable

6.25

VAT_Amt

0.7

VAT Exempt Sales

9.00

Zero_Ratéd Sales

00

Loyalty No:

Name

ee ee ee ee re ee ee et es eae re Se ee tg mee

Address:

i ee eee

TIN

Philippine Seven Corporation

7th Floor The Columbia Tower

Ortigas Avenue, Mandaluyong

City

TIN: 000-390-189-000

BIR Accr t

1160003901892019081] 144

Date Issued: 08/01/2020)

PTU $s

FP022024-098--0431817-00003

SAAN MAN PATUNGO KASAMA MQ ANG

TYONG PABORITONG KAPTTBAHAY

BUY P200 WORTH OF ITEMS GET A

CHANCE Tf) WIN KAPLIBLYAHE

TRAVEL REWARDS Per DTT FAIR

TRADE Permit Number:251669

series of

; ables

2026. tacebook .cam/711phl1ipeine

i)

S,

~ THIS IS AN INUOICE -

af

Oe ee ee ee

ameeneneieemnemennn mene nen",7.0,2026-05-11,True,True,True,True
receipt_13.jpg,22.0,2026-05-11,7-Eleven Rhainella Store#2423,moderately_faded,"on

oa

i-ELEWEUO.

RHAINELLA CONVENIENCE STOR=

Qwned & Operated by: EMILYY

ROXAN Y. GO

WATREGTIN #937-730-464-003

Captain Vicente Roa St.,,

Cagayan De Oro City, Misamis

Orlental, Philippines

Tel #:

(02) n000000

05/11/2026 (Mon) 16:47:05

INVOICE #100250614 RESET_CNTHOOO

STOREH2423

SN#s XTN41687

HTN #: 24021718530910420

STATE SVAN DATU

ee a ee ee ee

ANY

~

Cloud2llassibar28q

11.00 X

2

22.00U

NS

Total Amount Due (2

22.00

CASH

22,00

ee ee ee Oa ne OS ay a RE a ee et a wy ae

CHANGE

J.00

Vatable

19.64

VAT_Amt

2.36

VAT Exempt Sales

0,00

N

Zero_Rated Sales

7.00

Si

Ay)

Loyalty Na;

Fe me ee a te et te age a en a oe we ste

Name

Fe ae re eae ee es ye ee re ete Ne ed Od oe

Addres

. Fe a ce ree ee me ee ee ee ee eB ee ee

yes

tt

TIN

Fa a ue Sr et ek Ne kik eek Pa Rr pen ne ee

Philipsine Seven Corporation

7th Floor The Columbia Tower

Ortigas Avenue, Mandaluyong

“4,

th

""4,

City

TIN: 000-390-189-000

BIR Accr #

1760003901 892019081144

Date Issued: 08/01/2020

PTU #:

FPO22024-098-0431817-00003

47,

SAAN MAN PATUNGO KASAMA MQ 4NG

TYONG PABORITONG KAPITBAHAY

ft

BUY P200 HORTH OF ITEMS GET A

CHANCE TQ WIN KAPITBIYAHE

Ah

TRAVEL REWARDS Per DTI FAI?

B

TRADE Permit Number:251882

Wy

"",

serles af

“a

a 2026. facebook .com/711phil ippine

ur

4’

sity

he

Ny

~ THIS IS AN INVOICE ~

y

Yilt

4). »

2",22.0,2026-05-11,True,True,True,True
receipt_14.jpg,8.0,2026-05-10,7-Eleven JR Borja St. Store#2061,moderately_faded,"Lae

“EUR

Phttippine Seven Colporab rare

Quiast S Upebated bye hil ippine

Seven Corporal bon

VATRIGITIN WOO sou 169 F907

IR Botda Ss)

» Cagayat) be Ura

Cily, Misamis Obbettal,

Phi bipp ines

lel dt:

(02) QU00000

08/10/2026 (Sun) 12:51:06

INUOLCE WeSS5625

RESET CNT HO

STUREHCOGI

SNH KSE TINS

MIN ihe 19020) 1o-11-11 8361

START sRamel | adton

& OU

CO)

ee ee ee

ise Tel Celli l 1183

=

on

=

-

on te ee

gs

Total CD

8.00

CASH

10.00

CHANGE

2.00

Yatable

VAT Amt

wee

on

Zero Rated Sales

mo.

VAI Exempt Cales

Co

Co Gd

i

Loyalty No:

ee

=

Nam@: 7.

wn

Address:

~

TIN:

Philipeine Seven Corot al ror

7th Floor the Coltmbta Tower

Ortigas Avenue, Marndaluyoria

City

poet

r

TIN: O00- 390-189-000

BIR Accr i

116 000390189 -000346 19602

bate Issued: 08/01/2021)

PE th:

peels 1 Te natieae ann

f

SAAN MAN PATUNGO KASAMA MO ANG

CY

TYONG PABORTTONG KAPITBAHAY

S/

BUY P200 WORTH OF ITEMS GET A

CHANCE TO WIN KAPTTBIYAHE

TRAVEL RFWARUS Per DTI FAIR

TRADE Permit Number: 251660

Serles of

éUeb fuvebuuk Com 7T TPL TT ba tae

is)

- THIS TS AN INVOICE -

—

a SS SSS ee

CC!",8.0,2026-08-10,True,True,False,True
receipt_15.jpg,38.0,2026-05-10,7-Eleven Avida Towers Store#4245,heavily_faded,"|

7-ELEWEL

Philippine Seven Corporation

Owned & Operated by: Philippine

Seven Corporation

VATREGTIN #000-390-189-02766

Retail] Unit 1, Ground Floor,

Tower 1, Avida Towers Centrio,

Corrales Ave., Cagayan De Oro

City, Misamis Oriental,

Philippines

Tel #: NULL

05/10/2026(Sun) 13:20:19

!

|

INVOICE #100823698 RESET_CNT#OO0

STORE#4245

SN#+9200277

MIN #: 22121422193950092

STAFF:Francis Gil Ocay

et ww wo pms me ein wk we mt th spt mt can Oh me a wd mat A AI A) OY IY

ArcysRootbeerS00i1

38. 00V

38.00

Total Amount ue (7)

100,00

|

CASH ”

62.00

CHANGE

ee ed (re nr ae a ak te om ws mle mae ms Om et AY

(

Vatable

33.93

!

VAT_Amt

'

4,07

VAT Exempt Sales,

0,00

Zero.Rated Sales:

0,00

Loyalty No: eee ene nent

Names

A tA ONT Nl

%,

ary

4

‘yp oe

@

Address:

TING

eRe SNE Ml A RY ea

4

Philippine Seven Corporation

y

We “ 4

q

7th Floor The Columbia Tower,

Ortigas Avenue Mandaluyong City

ty

th

TIN: 000-390- 183-000

|

A

BIR Accr #

4

1160003901892019081144

Date Issued: 08/01/2019

PTU #: FP122022-116-0361734-

ye

00000

|

ys eben,

SAAN MAN PATUNGO KASAMA MO ANG

Lie

TYONG PABORITONG KAPITBAHAY

4 ft

y

BUY P200 WORTH OF ITEMS GET A

ih,

CHANCE TO WIN KAPITBIYAHE

it

TRAVEL REWARDS Per DTI FAIR

TRADE Permit Number: 251660

|

rte

SA

Series of

la

if

Oy:

2026, facebook .con/711pht 4p ine

4

a)

tt

Us

Uf

- THIS IS AN INVOICE -

y",38.0,2026-05-10,True,True,True,True
receipt_16.jpg,50.0,2026-05-10,7-Eleven Avida Towers Store#4245,heavily_faded,"a

!

7-ELEWE

Philippine Seven Corporation

Owned & Operated vy: hi lippine

Seven Corporat ton

|

VATREGTIN #000-390- :9-02766 ‘

Retal} Unit 1, Grows Floor,

'

Corrales Ave., Cagayan De Ciro

Tower 1, Avida Towers Contcly, i

4

Misamis Oriental,

City,

atin as mec Sarees ermine aS Seema

Phi] {vp Ines

Tel #: NULL

05/10/2026(Sun) 14:24

INVOICE #100323717 RESET CNT#HOOO

STORE#4245

SNH 9200277.

MIN #:

22121422133950092

y

STAFF :KEZIYA VILLANERMOSA

seo www we tw we om tot ssa a oo gato 0 mw ol nso ew

Toys and Novelty P

20 .00V

Toys and Novelty

30.00V

Total Amount Due (2)

50.00

ew

CASH

100.00

CHANGE

50.00

ee ee ee ee added

44.04

Vatable

VAT_Amt

5,36

VAT Exempt , Sales

0,00

Zero. Rated ‘Sales

0,00

Loyalty No ce eh nnnannernmnnaneneenemsn

Names

4

mpeenrnnens Mane tA me ya yiassclan sound suede em nti Katte

Address: ee

TIN

semen comneeashnn WE SheiresO eANR TAPCO BI NSPHECE LUCE REN PRONE NA ROE EAE

Philippine Savery Poenonat ten

7th Floor The Columbia Tower,

Ortigas Avenue Mandaluyong City

TIN; 000~390~- 189-000

BIR Accr #

:

1160003901892019081144

Date Issued: 08/01/2019

PTU #: FP122022-116-0361734~

00000

|

SAAN MAN PATUNGG KASAMA MO ANG

TYONG PABORITONG KAPTTBAHAY

BUY P200 WORTH OF LTEMS GET A

4

CHANCE TO WIN KAPITBIYAHE

|

gf

;

TRAVEL REWARDS Per DTT FATR

“st

Orh

TRADE Permit Number :251660

af

Series of

2026, facebook .com/711phi lippine

Zi

oy

—

7t

\

|

Mere Od

ff

ge

é

~- THIS IS AN INVOICE -

on

tity

I.",50.0,2026-05-10,True,True,True,True
receipt_17.jpg,59.0,2026-05-10,7-Eleven Avida Towers Store#4245,heavily_faded,"-ELEWIEUI

\

|

—

—,

Philippine Seven Corporation

Qwned & Operated by: Philippine

Seven Corporation

VATREGTIN #000-390- 189-02766

Retail] Unit 1, Ground Floor,

Towar 1, Avida Towers Centrio,

Cotre

Corrales Ava., Cagayan De Oro

City, Misamis Ortental,

\

Philippines

Tel #: NULL

'

Ha

/ 05/10/2026(Sun) 13:42:18

AR #100047677

RESET CNT#O0O

Polo \

STORER 42

SNi# 9200277

WIN #: 22121422133950092

STAFF :Francis G11 Ocay

#k Acknowledgement Receipt **

RR dup! teate Cony RE

!

=

Reference No: 2653-0026-0266

Account No: 09668214671

Paid Joy Kiosk_TOPUP

7~CONNEST

§9,.00

if

AY

oe orn en cae ee ee NE RE me ot ant at me fe mae nt wk at A

tame

G rot

mlease expect the load to be

.

sent to your mobile number.

Enail address:

ecpay@support .phi lseven. com

Hotlines: Landline:

(02)7616-5851/(02) 7622-0260

For ‘SMART subserthers:

u

0919-08-ECPAY(0919-08-32729)

/03

\

:18-2755555/0919-0732729 For

GLOBE subscribers:

0917-72-ECPAY (0917-72-32723) /09

17-5182982/0967 -2847000/0956-079

|

7166

deter een nctn qdnnannneenee

59.00

| Total Amount Due ()

0.00

ne

CHANGE.

1.00

Loyalty No:

namemencnnnectima arenes CARP SILOAAGRA NI? IS

Gr

Name:

Address; _

re nearer

TIN;

anal aeen e ee eC O

Philippine Seven Corporation

7th Floor The Columbia Tower,

Ortigas Avenue Mandaluyong City

(%

TIN: 000-390-189-00

BIR Accr #

116000390

\eop0 19081144

Pate Issued: 08/01/2019

PTU #: FP122022-116-0361734-

4

)

4

f

23

SAAN MAN PATUNGO KASAMA MO. ANG

TYONG PABORTTONG KAPTTRANAY

BUY P200 WORTH OF ITEMS

>

CHANCE TO ‘WIN KAPITBIVAHE

, TRAVEL REWARDS Per DTI FATR

f |

TRADE Permit Numbers251669 -

as. feck n/n

|

|

THIS DOCUMENT IS NOT VALID FoR

Sa Tettaoe  n

CLAIM OF 1

E",59.0,2026-05-10,True,True,True,True
receipt_18.jpg,48.0,2026-05-20,7-Eleven Store#1891,fresh,"iD

qt

i!

hy |

'

Ih

t!

|

If

f in

: |

ly

' i ;

ee

L

ee

id oe

|

|

\)

| a

a oo

Oi

:

1 |

a

i

i

‘!

hod

co

jt

| ! |

ft

!

out

7-ELEVWEDD.

|

» |

:

ju

ly

If

|

|

:

Ir

Philippine Seven Corporation

(F

Quned & Operated by: Philippine

Seven Corporation

VATREGTIN #000-390-189-02504

Max Suniel St., Bray. Carmen,

Cagayan De Oro City, Misamis

Oriental, Philippines

Tel #: (02) 0000000

05/20/2026 (Hed) 14:27:46

TNUOICE #200108467 RESET_CNT#O00

STORE#1 891

SN#sPSCP2585

MIN #: 2508070851 4215398

STAFF:Cheryl Y. Galola

en re ee ne ee re

NaturesSDNter350im1

10.00U

38 .00U

MMPlalnEnsymdaSog

Total Amount Due (2)

48.00

CASH

100.00

CHANGE

92.00

oo. a rr

Vatable

42.86

VAT_Amt

0.14

0.00

VAT Exempt Sales

Zero_Rated Sales

0.00

Loyalty No:

8 ee ee eee ee

Name

Oe ee ee ee ee a

Address:

TIN

Philippine Seven Carporation

7th Floor The Columbla Tower

Ortigas Avenue, Mandaluyong

t

TIN: 0N0-390-189-000

BIR Accr #

1160003901 892019081144

Date Issued: 08/01/2020

PTU #:

FP082025-116-0541318-02504

GET A CHANCE TO WIN A 1 MINUTE

SHOP ALL YOU CAN EXPERTENCE

WHEN YOU BUY A MINIMUM OF P200

WORTH OF PARTICIPATING ITEMS.

USE YOUR CLIQQ APP TO JOIN.

Per DTI FAIR TRADE Permit

Number :256993 Series of

e028 Facebook .con/71 1phi ippine

~ THIS TS AN INVOICE -

—_———-

ee

eee ae pe

_ ee",48.0,2026-05-20,True,True,True,True
receipt_19.jpg,10.0,2026-05-20,7-Eleven Store#1891,fresh,"| i

ot

| 7

rot

Gt

tt

\

mn

ry

et

( i)

I

|

i!

|

|

EN LGD PTO ee”) CE EEEY Ene

(|

i |

eof

ty

bog

! |

tt

hy

hy

if

'

4

Ha

' ‘i F

T-ELEVEM.

et

f

Philippine Seven Corporation

a

|

Quned & Operated by: Philippine

Seven Corporation

YATREGTIN #000-390-189-02504

Q

Hax Suniel St., Broy. Carmen,

Cagayan De Oro City, Misaniis

Oriental, Phtlippines

Tel #: (02)0000N00

05/20/2026 (Wed) 14:25:47

|

INVOTCE #100160254 RESET_CNTHOOU

SNH: PSCP258-4

|

STOREH 891

MIN #: 25080708514215397

STAFF:Cheryl Y. Galola

ee ee

NaturesSDHter350m1

10.00U

1

10.00

Total Amount Due (1)

CASH

20.00

CHANGE

10.00

ee

Vatable

8.93

1.07

VAT_Amt

VAT Exempt Sales

0.00

Zero_Rated Sales

0.00

Loyalty Noa;

omer meee - ee ee

pen

SS

TRA

Name

Ue a ew we a we ee mee te eee eee

3

Address

Se me ee ee ee eee eee ee

TIN wees mene eee ee oa = a oe ee ee

Philippine Seven Corporat ton

7th Floor The Columbia lower

Ortigas Avenue, Mandaluyong

City

TIN: 000-390-189-000° -

BIR Accr #

1160003901892019081144

Date Issued: 08/01/2020

1

PTU fi:

FP082025-116-0541317-0250-1

GET A CHANCE TO WIN A | MINUIT

—_

SHOP ALL YOU CAN EXPERIENCE

WHEN YOU BUY A MINIMUM OF P200

WORTH OF PARTICTPATING ITEMS.

USE YOUR CLTOQ APP TO JOIN.

Per DTT FAIR TRADE Perini t

Number :256993 Series of

2026. facebook .com/71 Iphil ippine

Z

iS)

- THIS TS AN INVOICE ~-

a",10.0,2026-05-20,True,True,True,True
receipt_20.jpg,12.0,2026-05-24,7-Eleven Store#2840,fresh,"(-ELEWEN.

Philippine Seven Corporation

Owned & Operated by; Philippine

Seven Corporation

VATREGTIN #000-390~1 89-1631

W2th-29th Street, Nazareth,

Cagayan De Oro City, Misamis

Oriental, Philippines

Tel i NULL

05/24/2026 (Sun) 17:21:08

ew

INVOICE #1713998

RESET CNT#O

STORE#2840

SNH: XTH42834

MIN #: 17112408862752477

STAFF:Mare Loulgle Hereral

Reb | scoHoneyRuts2g

12,00U

i ee a a te ee

Total (1)

12.00

CASH

20.00

CHANGE

8.00

10.71

Vatable

YAT_Amt

1.29

Zero_Rated Sales

0.00

VAT Exempt Sales

0,00

Loyalty No:

Oc ee a eee

Name

a ae me a a A ek SS ete et mt ey

Address

te yor me fa Sr ee Me i A te EO es we

TIN

Gc re me ea a es re ns cay A a cs ea POS Oe SD SD

Philippine Seven Corporation

7th Floor The Columbia Tower

Ortigas Avenue, Mandaluyong

city

TIN: 000-390~189-000

BIR Accr #

116-000390189-000346~19602

Date Issued: 08/01/2020

PTU #:

FP112017-116-0147727-00000

GET A CHANCE TO HIN A | MINUTE

SHOP ALL YOU CAN EXPERTENCE

WHEN YOU BUY A MINIMUM OF P200

WORTH OF PARTICIPATING ITEMS,

USE YOUR CLTQQ APP TO JOIN,

a

Per DIL FAIR TRADE Permit

Number: 266993 Searles af

abet tacpanakeeel’ 71 Text) tear

~ THIS IS AN INVOICE -",12.0,2026-05-24,True,True,True,True
receipt_21.jpg,20.0,2026-05-24,7-Eleven Store#2840,fresh,"f-ELEVED.

Philippine Seven Corporation

Quned & Operated by: Phil lppine

Seven Corporat! on

YATREGTIN #000-390-] 89-1631

l2th-29th Street, Nazareth,

Cagayan De Oro City, Misamis

Orfental, Philippines

Tal #: NULL

05/24/2026 (Sun) 17:19:47

INVOICE #1713995

RESET_CNT#O

STOREH2840

SN#:XTH42834

MIN #

+ 17112408562752477

STAFF :Marc Loulglte Heneral

Toys and Navelty P

20.00V

Total (1)

20.00

CASH

100.00

CHANGE

80.00

Yatable

17.86

VAT_Amt

2.14

Zero_Rated Sales

0.00

VAT Exempt Sales

0.00

Loyalty No

a

Name

ee ce oa a ta ee ee at ee ee

Address

Oe ce ree cre cee me em ene es ent te a ne st ee

TIN

Oe en et oe Oe ee SY Se ee a A SH eS SE Oe my ee Ss

Philippine Seven Corporation

7th Floar The Columbla Tower

Ortigas Avenue, Mandaluyong

Clty

ib

JIN: ON0~390~189-100

BIR Accr #

116-0003901 89-000346-196N2

Date Issued: 08/01/2020

gaa

PTU tf:

FP] 12017-116-0147727-000n0

MONTE

Wr

Nt

A)

GET A CHANCE TQ WIN A 1 MINUTE

atlas

SHOP ALL YOU CAN EXPERTENCE

We

youn

WHEN YOU BUY A MINIMUM OF P2o0

> 0

ait

WORTH OF PARTICIPATING ITEMS.

g ret

USE YOUR CLTOQ APP TO JOIN.

ger \®

\an

\\porr®

Per DTI FAIR TRADE Permit

Nunber:256993 Series of

2128 Facebook .con/71 1h Ippine

\ us

~ THIS IS AN INVOICE -",20.0,2026-05-24,True,True,True,True
receipt_22.jpg,15.0,2026-05-24,7-Eleven Store#2840,fresh,"7

f-ELEWEN.

Philippine Seven Corporation

Owned & Operated by: Philippine

seven Corporation

VATREGTIN #000-390-189-)631

12th-29th Street, Nazareth,

Cagayan De Oro City, Misamis

Oriental, Philippines

Tel #: NULL

05/24/2026 (Sun) 17:17:27

INUOICE #1713993

RESET_CNT#O

STORE#2840

SN# : XTH42834

MIN #: 17112408562782477

STAFF :Marc Loulgie Henera]

15, 00V

NatureSPur | DHS00101

rc es re ce a cee ee ec ee On OS

Total ¢1)

15.00

CASH

20.00

CHANGE

5.00

Vatable

13,39

YAT_Amt

1.61

Zero_Rated Sales

0.00

YAT Exempt Sales

0,00

Loyalty No

Oe ce et a ee ee a ee ee

Name

cae re ee es cs ce ae ce Oe A a ON

Address

Ogee ce es me neh aes cS ah Pa Sy et SE AnD es OD RS SOD

TIN

Oe ee aeen Aas a ey oe a A Dw SOS OD CD CS VD ee OE OS EY St ne

Philippine Seven Corporation

7th Floor The Calumbla Tower

Ortigas Avenue, Mandaluyong

TIN, 00d-390-189-000

BIR Accr

116-00N390189-000346~ 19602

Date Issued: 08/01/2020

>

A

P

FPV 201 7-116-0147727-00000

GET A CHANCE TO HIN A 1 MINUTE

SHOP ALL YOU CAN EXPERIENCE

WHEN YOU BUY A MINIMUM OF P2Od

WORTH OF PARTICIPATING ITEMS.

USE YOUR CLTQQ APP 70 JOIN.

Per ATI FAIR TRADE Permit

Number:256993 Series of

2028. facehook.con/711phl | pp ine

~ THIS IS AN INUOTCE -",15.0,2026-05-24,True,True,True,True
